Date,Month,Day,Room_Type,Price,Customer_Rating,Booking_Source,Country
2024-10-24,10,24,Double,115,1,Corporate,UK
2024-10-24,10,24,Single,64,5,Online,Germany
2024-10-24,10,24,Single,76,2,Corporate,Australia
2024-10-24,10,24,Single,69,4,Walk-in,USA
2024-10-24,10,24,Double,86,4,Walk-in,France
2024-10-24,10,24,Suite,289,1,Online,USA
2024-10-24,10,24,Double,107,2,Walk-in,Australia
2024-10-24,10,24,Single,80,3,Online,UK
2024-10-24,10,24,Deluxe,215,1,Corporate,Japan
2024-10-24,10,24,Double,84,1,Travel Agency,USA
2024-10-24,10,24,Double,135,4,Online,Canada
2024-10-24,10,24,Double,127,2,Travel Agency,France
2024-10-24,10,24,Single,82,5,Corporate,Japan
2024-10-24,10,24,Double,124,1,Travel Agency,Canada
2024-10-24,10,24,Suite,170,1,Travel Agency,France
2024-10-24,10,24,Suite,232,5,Travel Agency,France
2024-10-24,10,24,Single,98,5,Online,Australia
2024-10-24,10,24,Suite,184,4,Corporate,UK
2024-10-25,10,25,Double,105,4,Corporate,India
2024-10-25,10,25,Double,119,4,Online,France
2024-10-25,10,25,Suite,185,3,Travel Agency,Canada
2024-10-25,10,25,Suite,150,4,Corporate,Canada
2024-10-25,10,25,Double,113,5,Online,USA
2024-10-25,10,25,Double,93,3,Travel Agency,India
2024-10-25,10,25,Double,121,2,Travel Agency,UK
2024-10-25,10,25,Suite,264,3,Online,UK
2024-10-25,10,25,Double,127,2,Online,France
2024-10-25,10,25,Suite,219,2,Travel Agency,USA
2024-10-25,10,25,Suite,254,5,Online,USA
2024-10-26,10,26,Single,70,5,Online,Australia
2024-10-26,10,26,Deluxe,210,5,Travel Agency,India
2024-10-26,10,26,Deluxe,355,1,Travel Agency,USA
2024-10-26,10,26,Single,53,4,Online,Japan
2024-10-26,10,26,Double,150,4,Online,Canada
2024-10-26,10,26,Single,87,5,Walk-in,Germany
2024-10-26,10,26,Deluxe,367,3,Corporate,Canada
2024-10-26,10,26,Double,123,3,Corporate,Canada
2024-10-26,10,26,Double,137,4,Online,France
2024-10-26,10,26,Deluxe,340,1,Travel Agency,India
2024-10-26,10,26,Suite,202,3,Corporate,India
2024-10-26,10,26,Deluxe,202,3,Corporate,USA
2024-10-26,10,26,Deluxe,373,2,Walk-in,Germany
2024-10-26,10,26,Deluxe,265,4,Travel Agency,France
2024-10-26,10,26,Deluxe,387,1,Travel Agency,Canada
2024-10-26,10,26,Single,83,3,Corporate,Japan
2024-10-27,10,27,Double,149,1,Corporate,UK
2024-10-27,10,27,Double,80,1,Travel Agency,USA
2024-10-27,10,27,Suite,214,3,Travel Agency,Germany
2024-10-27,10,27,Double,128,5,Travel Agency,UK
2024-10-27,10,27,Single,58,1,Walk-in,Canada
2024-10-27,10,27,Double,128,1,Corporate,France
2024-10-27,10,27,Single,80,1,Online,Germany
2024-10-27,10,27,Single,89,3,Corporate,Japan
2024-10-27,10,27,Double,114,4,Online,UK
2024-10-27,10,27,Double,107,5,Travel Agency,India
2024-10-27,10,27,Deluxe,307,3,Corporate,UK
2024-10-28,10,28,Deluxe,284,4,Travel Agency,Japan
2024-10-28,10,28,Deluxe,358,5,Walk-in,Canada
2024-10-28,10,28,Single,98,3,Travel Agency,Japan
2024-10-28,10,28,Suite,154,4,Online,Canada
2024-10-28,10,28,Double,126,5,Corporate,UK
2024-10-28,10,28,Single,64,1,Corporate,Australia
2024-10-28,10,28,Suite,222,1,Corporate,USA
2024-10-28,10,28,Suite,189,5,Online,Canada
2024-10-28,10,28,Deluxe,232,3,Online,Australia
2024-10-28,10,28,Double,104,2,Online,Australia
2024-10-28,10,28,Double,120,5,Travel Agency,UK
2024-10-29,10,29,Double,89,4,Corporate,Germany
2024-10-29,10,29,Suite,206,1,Online,UK
2024-10-29,10,29,Deluxe,258,2,Corporate,France
2024-10-29,10,29,Deluxe,384,4,Online,UK
2024-10-29,10,29,Suite,263,3,Travel Agency,Germany
2024-10-29,10,29,Single,75,4,Online,Canada
2024-10-29,10,29,Single,53,4,Travel Agency,Japan
2024-10-29,10,29,Double,148,2,Online,Germany
2024-10-29,10,29,Deluxe,222,2,Travel Agency,Australia
2024-10-29,10,29,Suite,212,3,Travel Agency,Australia
2024-10-29,10,29,Deluxe,273,4,Walk-in,Germany
2024-10-29,10,29,Double,105,5,Travel Agency,France
2024-10-29,10,29,Deluxe,394,2,Online,India
2024-10-29,10,29,Deluxe,206,5,Walk-in,Germany
2024-10-29,10,29,Double,96,3,Walk-in,USA
2024-10-29,10,29,Suite,182,5,Online,USA
2024-10-29,10,29,Suite,212,1,Walk-in,Germany
2024-10-29,10,29,Deluxe,251,5,Travel Agency,Australia
2024-10-30,10,30,Single,90,5,Travel Agency,UK
2024-10-30,10,30,Suite,192,1,Walk-in,India
2024-10-30,10,30,Single,77,4,Online,Canada
2024-10-30,10,30,Deluxe,323,4,Online,India
2024-10-30,10,30,Single,92,2,Corporate,Germany
2024-10-30,10,30,Single,85,2,Travel Agency,Germany
2024-10-30,10,30,Single,98,3,Corporate,Japan
2024-10-30,10,30,Suite,191,5,Online,USA
2024-10-30,10,30,Single,79,2,Online,USA
2024-10-30,10,30,Double,137,5,Online,Germany
2024-10-30,10,30,Suite,296,3,Travel Agency,France
2024-10-30,10,30,Single,73,5,Travel Agency,Japan
2024-10-30,10,30,Deluxe,263,2,Travel Agency,France
2024-10-30,10,30,Deluxe,383,3,Online,Canada
2024-10-31,10,31,Deluxe,291,1,Walk-in,UK
2024-10-31,10,31,Single,81,1,Walk-in,Japan
2024-10-31,10,31,Suite,279,2,Online,France
2024-10-31,10,31,Single,80,2,Walk-in,Germany
2024-10-31,10,31,Double,137,2,Walk-in,Australia
2024-10-31,10,31,Suite,228,2,Corporate,Japan
2024-10-31,10,31,Suite,212,2,Travel Agency,Canada
2024-10-31,10,31,Suite,179,4,Online,India
2024-10-31,10,31,Single,99,2,Travel Agency,India
2024-10-31,10,31,Deluxe,242,5,Travel Agency,Australia
2024-10-31,10,31,Deluxe,226,5,Walk-in,Germany
2024-10-31,10,31,Suite,193,2,Travel Agency,USA
2024-10-31,10,31,Single,73,2,Travel Agency,Japan
2024-10-31,10,31,Suite,180,1,Travel Agency,USA
2024-10-31,10,31,Deluxe,261,1,Walk-in,Canada
2024-10-31,10,31,Suite,180,1,Walk-in,UK
2024-10-31,10,31,Double,104,5,Travel Agency,Germany
2024-11-01,11,1,Double,127,1,Corporate,Japan
2024-11-01,11,1,Double,83,1,Online,France
2024-11-01,11,1,Deluxe,346,1,Travel Agency,USA
2024-11-01,11,1,Deluxe,309,5,Travel Agency,USA
2024-11-01,11,1,Suite,203,4,Online,Germany
2024-11-01,11,1,Double,106,2,Online,Canada
2024-11-01,11,1,Double,134,2,Online,Germany
2024-11-01,11,1,Single,78,3,Online,Germany
2024-11-01,11,1,Suite,179,4,Travel Agency,France
2024-11-01,11,1,Deluxe,280,3,Travel Agency,Germany
2024-11-01,11,1,Deluxe,244,1,Corporate,UK
2024-11-01,11,1,Deluxe,244,3,Travel Agency,Germany
2024-11-01,11,1,Suite,162,4,Online,Australia
2024-11-01,11,1,Double,95,4,Travel Agency,Germany
2024-11-01,11,1,Single,81,4,Corporate,USA
2024-11-01,11,1,Deluxe,361,3,Walk-in,Australia
2024-11-01,11,1,Suite,226,1,Travel Agency,India
2024-11-01,11,1,Suite,200,2,Online,France
2024-11-01,11,1,Single,82,2,Travel Agency,France
2024-11-01,11,1,Single,87,4,Online,USA
2024-11-02,11,2,Deluxe,329,1,Corporate,USA
2024-11-02,11,2,Deluxe,308,5,Travel Agency,Australia
2024-11-02,11,2,Suite,233,4,Travel Agency,UK
2024-11-02,11,2,Double,109,3,Walk-in,France
2024-11-02,11,2,Double,102,5,Travel Agency,Japan
2024-11-02,11,2,Double,141,2,Online,France
2024-11-02,11,2,Double,80,2,Walk-in,Australia
2024-11-02,11,2,Single,61,1,Walk-in,France
2024-11-02,11,2,Deluxe,370,3,Walk-in,USA
2024-11-02,11,2,Suite,232,2,Travel Agency,Germany
2024-11-02,11,2,Double,102,2,Travel Agency,Japan
2024-11-03,11,3,Double,83,3,Travel Agency,UK
2024-11-03,11,3,Single,98,1,Walk-in,France
2024-11-03,11,3,Single,62,1,Walk-in,India
2024-11-03,11,3,Single,56,4,Travel Agency,Japan
2024-11-03,11,3,Suite,212,2,Corporate,Japan
2024-11-03,11,3,Single,100,1,Travel Agency,France
2024-11-03,11,3,Single,97,4,Online,Japan
2024-11-03,11,3,Deluxe,327,4,Travel Agency,Australia
2024-11-03,11,3,Single,64,5,Travel Agency,UK
2024-11-03,11,3,Suite,289,2,Walk-in,USA
2024-11-03,11,3,Suite,180,4,Walk-in,Germany
2024-11-03,11,3,Single,84,2,Travel Agency,Canada
2024-11-03,11,3,Double,117,4,Corporate,France
2024-11-03,11,3,Suite,297,1,Travel Agency,Japan
2024-11-03,11,3,Suite,201,5,Online,France
2024-11-04,11,4,Double,131,1,Corporate,USA
2024-11-04,11,4,Single,68,5,Online,Australia
2024-11-04,11,4,Double,91,1,Travel Agency,India
2024-11-04,11,4,Deluxe,282,5,Corporate,Australia
2024-11-04,11,4,Deluxe,348,4,Travel Agency,UK
2024-11-04,11,4,Double,91,5,Walk-in,India
2024-11-04,11,4,Double,106,3,Corporate,France
2024-11-04,11,4,Single,87,5,Online,UK
2024-11-04,11,4,Deluxe,206,4,Travel Agency,Germany
2024-11-04,11,4,Deluxe,255,1,Online,France
2024-11-04,11,4,Deluxe,307,4,Walk-in,India
2024-11-04,11,4,Suite,152,3,Corporate,USA
2024-11-05,11,5,Suite,242,3,Corporate,Canada
2024-11-05,11,5,Suite,235,5,Walk-in,UK
2024-11-05,11,5,Single,84,2,Online,India
2024-11-05,11,5,Suite,172,2,Walk-in,India
2024-11-05,11,5,Double,87,2,Online,USA
2024-11-05,11,5,Deluxe,359,2,Walk-in,USA
2024-11-05,11,5,Suite,258,2,Corporate,USA
2024-11-05,11,5,Double,120,2,Corporate,India
2024-11-05,11,5,Deluxe,324,1,Walk-in,Canada
2024-11-05,11,5,Suite,237,2,Online,India
2024-11-05,11,5,Single,50,1,Travel Agency,Australia
2024-11-06,11,6,Suite,299,1,Walk-in,Japan
2024-11-06,11,6,Suite,187,2,Walk-in,France
2024-11-06,11,6,Suite,165,2,Travel Agency,Japan
2024-11-06,11,6,Deluxe,203,1,Travel Agency,Japan
2024-11-06,11,6,Deluxe,225,4,Walk-in,USA
2024-11-06,11,6,Double,108,3,Travel Agency,Australia
2024-11-06,11,6,Double,127,4,Travel Agency,Canada
2024-11-06,11,6,Single,82,1,Online,Canada
2024-11-06,11,6,Suite,169,1,Walk-in,UK
2024-11-06,11,6,Deluxe,222,4,Walk-in,Canada
2024-11-06,11,6,Single,79,2,Walk-in,France
2024-11-06,11,6,Single,82,3,Corporate,UK
2024-11-06,11,6,Deluxe,266,4,Travel Agency,France
2024-11-06,11,6,Suite,281,1,Travel Agency,USA
2024-11-06,11,6,Single,83,3,Travel Agency,UK
2024-11-06,11,6,Double,104,4,Corporate,France
2024-11-06,11,6,Deluxe,246,4,Walk-in,USA
2024-11-06,11,6,Single,74,4,Travel Agency,Canada
2024-11-06,11,6,Deluxe,359,2,Online,USA
2024-11-06,11,6,Double,113,1,Corporate,Canada
2024-11-07,11,7,Suite,241,5,Online,Australia
2024-11-07,11,7,Double,104,4,Walk-in,India
2024-11-07,11,7,Single,85,3,Corporate,USA
2024-11-07,11,7,Deluxe,227,1,Travel Agency,Germany
2024-11-07,11,7,Single,80,4,Walk-in,UK
2024-11-07,11,7,Deluxe,385,5,Corporate,Australia
2024-11-07,11,7,Suite,231,4,Walk-in,Australia
2024-11-07,11,7,Double,116,5,Walk-in,Germany
2024-11-07,11,7,Deluxe,243,3,Travel Agency,USA
2024-11-07,11,7,Single,53,3,Corporate,Canada
2024-11-07,11,7,Deluxe,200,1,Walk-in,India
2024-11-07,11,7,Single,51,2,Walk-in,USA
2024-11-07,11,7,Double,86,2,Walk-in,Germany
2024-11-07,11,7,Single,59,2,Travel Agency,Australia
2024-11-07,11,7,Suite,299,5,Walk-in,France
2024-11-07,11,7,Double,125,4,Corporate,USA
2024-11-08,11,8,Double,111,4,Online,UK
2024-11-08,11,8,Deluxe,312,2,Corporate,Canada
2024-11-08,11,8,Deluxe,337,5,Online,Germany
2024-11-08,11,8,Deluxe,279,5,Travel Agency,USA
2024-11-08,11,8,Single,94,3,Travel Agency,India
2024-11-08,11,8,Single,67,3,Online,India
2024-11-08,11,8,Deluxe,306,2,Corporate,Japan
2024-11-08,11,8,Double,127,2,Online,Australia
2024-11-08,11,8,Single,75,5,Corporate,USA
2024-11-08,11,8,Suite,290,3,Travel Agency,Canada
2024-11-08,11,8,Suite,181,3,Travel Agency,India
2024-11-08,11,8,Deluxe,380,4,Corporate,France
2024-11-08,11,8,Double,117,4,Walk-in,UK
2024-11-08,11,8,Deluxe,263,3,Travel Agency,Canada
2024-11-08,11,8,Suite,205,5,Online,UK
2024-11-08,11,8,Single,55,3,Travel Agency,Canada
2024-11-09,11,9,Double,118,4,Walk-in,Australia
2024-11-09,11,9,Double,111,4,Travel Agency,Japan
2024-11-09,11,9,Double,149,3,Walk-in,Japan
2024-11-09,11,9,Deluxe,387,1,Corporate,India
2024-11-09,11,9,Deluxe,358,4,Corporate,Japan
2024-11-09,11,9,Single,66,4,Corporate,UK
2024-11-09,11,9,Deluxe,303,5,Travel Agency,India
2024-11-09,11,9,Single,68,1,Walk-in,France
2024-11-09,11,9,Single,56,4,Corporate,USA
2024-11-09,11,9,Single,93,2,Walk-in,India
2024-11-09,11,9,Deluxe,360,5,Walk-in,Canada
2024-11-09,11,9,Suite,197,5,Online,UK
2024-11-10,11,10,Suite,150,3,Online,UK
2024-11-10,11,10,Deluxe,376,1,Online,Australia
2024-11-10,11,10,Single,88,5,Walk-in,UK
2024-11-10,11,10,Deluxe,213,1,Walk-in,Japan
2024-11-10,11,10,Deluxe,260,5,Travel Agency,India
2024-11-10,11,10,Suite,294,3,Online,France
2024-11-10,11,10,Deluxe,211,4,Walk-in,USA
2024-11-10,11,10,Deluxe,204,2,Walk-in,USA
2024-11-10,11,10,Suite,266,4,Travel Agency,USA
2024-11-10,11,10,Double,136,4,Walk-in,USA
2024-11-10,11,10,Double,92,3,Travel Agency,UK
2024-11-10,11,10,Single,50,1,Walk-in,Australia
2024-11-10,11,10,Single,96,5,Online,Australia
2024-11-10,11,10,Single,76,5,Travel Agency,France
2024-11-11,11,11,Suite,227,2,Walk-in,India
2024-11-11,11,11,Double,91,3,Corporate,Germany
2024-11-11,11,11,Single,65,2,Corporate,Japan
2024-11-11,11,11,Double,106,2,Travel Agency,Japan
2024-11-11,11,11,Deluxe,289,4,Travel Agency,India
2024-11-11,11,11,Single,85,4,Corporate,USA
2024-11-11,11,11,Double,128,4,Corporate,Japan
2024-11-11,11,11,Single,80,2,Online,France
2024-11-11,11,11,Single,68,5,Online,Japan
2024-11-11,11,11,Single,55,1,Online,Germany
2024-11-11,11,11,Deluxe,330,1,Travel Agency,UK
2024-11-11,11,11,Deluxe,288,2,Travel Agency,Canada
2024-11-11,11,11,Single,80,3,Online,France
2024-11-11,11,11,Deluxe,387,3,Walk-in,Australia
2024-11-12,11,12,Suite,156,4,Corporate,France
2024-11-12,11,12,Deluxe,292,4,Walk-in,Japan
2024-11-12,11,12,Deluxe,345,5,Corporate,Japan
2024-11-12,11,12,Suite,206,1,Travel Agency,France
2024-11-12,11,12,Suite,233,3,Walk-in,USA
2024-11-12,11,12,Single,87,1,Corporate,Germany
2024-11-12,11,12,Deluxe,290,1,Corporate,Canada
2024-11-12,11,12,Double,96,3,Travel Agency,France
2024-11-12,11,12,Suite,209,5,Walk-in,India
2024-11-12,11,12,Double,89,1,Travel Agency,Australia
2024-11-12,11,12,Suite,210,5,Online,India
2024-11-13,11,13,Deluxe,383,4,Walk-in,USA
2024-11-13,11,13,Double,139,2,Online,India
2024-11-13,11,13,Suite,204,5,Corporate,USA
2024-11-13,11,13,Suite,161,4,Corporate,Canada
2024-11-13,11,13,Suite,272,5,Online,UK
2024-11-13,11,13,Double,97,2,Corporate,Canada
2024-11-13,11,13,Deluxe,350,3,Travel Agency,Canada
2024-11-13,11,13,Deluxe,356,2,Corporate,Canada
2024-11-13,11,13,Double,87,2,Corporate,Japan
2024-11-13,11,13,Deluxe,302,5,Travel Agency,Canada
2024-11-13,11,13,Double,129,5,Online,India
2024-11-13,11,13,Double,121,3,Walk-in,Canada
2024-11-13,11,13,Suite,179,2,Travel Agency,France
2024-11-13,11,13,Single,80,5,Online,Germany
2024-11-13,11,13,Single,77,1,Walk-in,USA
2024-11-13,11,13,Single,79,3,Online,France
2024-11-13,11,13,Double,144,2,Corporate,Germany
2024-11-13,11,13,Double,110,3,Online,Germany
2024-11-14,11,14,Suite,237,1,Online,India
2024-11-14,11,14,Single,89,3,Walk-in,UK
2024-11-14,11,14,Suite,282,1,Walk-in,Japan
2024-11-14,11,14,Single,69,4,Travel Agency,Germany
2024-11-14,11,14,Suite,176,5,Walk-in,France
2024-11-14,11,14,Double,148,5,Corporate,Australia
2024-11-14,11,14,Single,98,5,Walk-in,Canada
2024-11-14,11,14,Single,50,1,Online,USA
2024-11-14,11,14,Single,91,3,Corporate,Japan
2024-11-14,11,14,Deluxe,373,5,Online,Japan
2024-11-14,11,14,Single,53,2,Travel Agency,Australia
2024-11-14,11,14,Suite,204,1,Walk-in,Australia
2024-11-15,11,15,Deluxe,303,1,Travel Agency,Japan
2024-11-15,11,15,Suite,220,5,Walk-in,Australia
2024-11-15,11,15,Deluxe,352,1,Travel Agency,France
2024-11-15,11,15,Deluxe,346,5,Corporate,Japan
2024-11-15,11,15,Double,142,4,Walk-in,UK
2024-11-15,11,15,Double,116,2,Online,France
2024-11-15,11,15,Single,73,4,Online,Canada
2024-11-15,11,15,Single,82,4,Corporate,France
2024-11-15,11,15,Double,144,2,Travel Agency,UK
2024-11-15,11,15,Deluxe,294,4,Online,France
2024-11-15,11,15,Suite,298,3,Travel Agency,Canada
2024-11-15,11,15,Deluxe,214,4,Travel Agency,France
2024-11-15,11,15,Deluxe,396,2,Online,France
2024-11-15,11,15,Deluxe,397,3,Corporate,India
2024-11-15,11,15,Single,95,2,Walk-in,Canada
2024-11-15,11,15,Double,106,2,Travel Agency,Australia
2024-11-15,11,15,Single,56,3,Online,Canada
2024-11-16,11,16,Suite,208,4,Travel Agency,UK
2024-11-16,11,16,Single,88,3,Walk-in,USA
2024-11-16,11,16,Deluxe,275,5,Travel Agency,India
2024-11-16,11,16,Suite,161,5,Corporate,UK
2024-11-16,11,16,Deluxe,286,5,Travel Agency,France
2024-11-16,11,16,Single,91,4,Travel Agency,Australia
2024-11-16,11,16,Single,63,3,Online,France
2024-11-16,11,16,Double,112,3,Online,Canada
2024-11-16,11,16,Deluxe,342,3,Corporate,India
2024-11-16,11,16,Double,111,1,Travel Agency,UK
2024-11-16,11,16,Double,109,2,Online,India
2024-11-16,11,16,Double,95,2,Walk-in,Australia
2024-11-16,11,16,Deluxe,349,3,Online,France
2024-11-17,11,17,Suite,292,5,Travel Agency,Japan
2024-11-17,11,17,Suite,213,5,Online,Germany
2024-11-17,11,17,Single,68,2,Online,Australia
2024-11-17,11,17,Deluxe,279,4,Online,Canada
2024-11-17,11,17,Deluxe,286,1,Online,Germany
2024-11-17,11,17,Deluxe,297,1,Corporate,France
2024-11-17,11,17,Suite,204,2,Online,USA
2024-11-17,11,17,Suite,229,3,Corporate,Australia
2024-11-17,11,17,Deluxe,271,1,Online,Australia
2024-11-17,11,17,Deluxe,219,5,Online,USA
2024-11-17,11,17,Single,85,3,Walk-in,France
2024-11-17,11,17,Double,86,2,Corporate,India
2024-11-17,11,17,Single,59,2,Online,Canada
2024-11-17,11,17,Double,131,3,Online,USA
2024-11-18,11,18,Double,82,4,Travel Agency,Germany
2024-11-18,11,18,Double,109,1,Walk-in,USA
2024-11-18,11,18,Single,67,1,Travel Agency,Canada
2024-11-18,11,18,Deluxe,282,4,Online,France
2024-11-18,11,18,Deluxe,223,1,Corporate,France
2024-11-18,11,18,Deluxe,257,1,Online,Germany
2024-11-18,11,18,Suite,152,5,Corporate,Australia
2024-11-18,11,18,Double,145,2,Corporate,Canada
2024-11-18,11,18,Double,116,2,Walk-in,USA
2024-11-18,11,18,Suite,165,2,Corporate,Canada
2024-11-18,11,18,Double,98,2,Travel Agency,Japan
2024-11-18,11,18,Deluxe,232,1,Online,USA
2024-11-19,11,19,Double,113,1,Corporate,Australia
2024-11-19,11,19,Double,94,5,Walk-in,Germany
2024-11-19,11,19,Suite,195,1,Corporate,Japan
2024-11-19,11,19,Suite,188,5,Corporate,France
2024-11-19,11,19,Suite,211,3,Corporate,Germany
2024-11-19,11,19,Single,90,3,Walk-in,France
2024-11-19,11,19,Single,98,1,Travel Agency,Australia
2024-11-19,11,19,Deluxe,259,2,Travel Agency,Canada
2024-11-19,11,19,Suite,281,5,Walk-in,France
2024-11-19,11,19,Single,50,1,Travel Agency,India
2024-11-19,11,19,Deluxe,310,3,Online,Germany
2024-11-19,11,19,Suite,218,1,Travel Agency,France
2024-11-19,11,19,Double,120,2,Online,Australia
2024-11-19,11,19,Double,106,3,Travel Agency,Canada
2024-11-19,11,19,Single,54,5,Corporate,India
2024-11-19,11,19,Suite,227,5,Travel Agency,USA
2024-11-19,11,19,Single,58,3,Walk-in,Australia
2024-11-19,11,19,Suite,179,5,Walk-in,France
2024-11-19,11,19,Double,124,4,Corporate,Australia
2024-11-20,11,20,Suite,183,4,Online,Germany
2024-11-20,11,20,Deluxe,209,1,Travel Agency,Canada
2024-11-20,11,20,Suite,196,3,Corporate,France
2024-11-20,11,20,Deluxe,226,2,Walk-in,India
2024-11-20,11,20,Suite,273,4,Travel Agency,UK
2024-11-20,11,20,Suite,297,3,Online,Germany
2024-11-20,11,20,Deluxe,232,4,Walk-in,Canada
2024-11-20,11,20,Deluxe,346,5,Walk-in,Germany
2024-11-20,11,20,Deluxe,290,1,Online,Japan
2024-11-20,11,20,Suite,176,2,Walk-in,Canada
2024-11-20,11,20,Double,110,4,Travel Agency,UK
2024-11-20,11,20,Suite,159,2,Walk-in,USA
2024-11-20,11,20,Double,121,1,Online,Japan
2024-11-21,11,21,Single,90,4,Travel Agency,USA
2024-11-21,11,21,Double,142,1,Online,USA
2024-11-21,11,21,Double,117,3,Walk-in,USA
2024-11-21,11,21,Single,58,1,Online,Germany
2024-11-21,11,21,Deluxe,390,4,Corporate,India
2024-11-21,11,21,Double,90,3,Online,USA
2024-11-21,11,21,Single,88,4,Walk-in,India
2024-11-21,11,21,Deluxe,286,4,Online,Japan
2024-11-21,11,21,Single,69,2,Online,Japan
2024-11-21,11,21,Double,138,2,Online,Germany
2024-11-22,11,22,Double,92,2,Travel Agency,Germany
2024-11-22,11,22,Suite,219,4,Walk-in,France
2024-11-22,11,22,Deluxe,301,3,Corporate,Australia
2024-11-22,11,22,Single,53,1,Walk-in,Australia
2024-11-22,11,22,Deluxe,225,2,Online,Germany
2024-11-22,11,22,Single,65,1,Travel Agency,France
2024-11-22,11,22,Suite,281,1,Online,Germany
2024-11-22,11,22,Single,55,5,Walk-in,Canada
2024-11-22,11,22,Suite,164,5,Corporate,USA
2024-11-22,11,22,Single,51,3,Travel Agency,Germany
2024-11-22,11,22,Double,123,2,Online,USA
2024-11-22,11,22,Deluxe,376,4,Travel Agency,USA
2024-11-23,11,23,Deluxe,353,1,Corporate,Australia
2024-11-23,11,23,Single,66,1,Travel Agency,Australia
2024-11-23,11,23,Suite,204,2,Travel Agency,Japan
2024-11-23,11,23,Double,130,5,Online,USA
2024-11-23,11,23,Single,88,3,Travel Agency,Japan
2024-11-23,11,23,Double,123,2,Online,India
2024-11-23,11,23,Double,87,1,Walk-in,UK
2024-11-23,11,23,Deluxe,236,1,Walk-in,Canada
2024-11-23,11,23,Single,89,4,Corporate,Germany
2024-11-23,11,23,Single,94,5,Online,Canada
2024-11-23,11,23,Suite,299,5,Travel Agency,Australia
2024-11-23,11,23,Deluxe,356,1,Walk-in,Japan
2024-11-23,11,23,Double,103,4,Walk-in,USA
2024-11-23,11,23,Single,88,5,Walk-in,Japan
2024-11-23,11,23,Single,80,2,Online,UK
2024-11-23,11,23,Suite,255,2,Travel Agency,Canada
2024-11-24,11,24,Single,83,5,Corporate,Canada
2024-11-24,11,24,Double,111,1,Online,Japan
2024-11-24,11,24,Double,148,4,Walk-in,USA
2024-11-24,11,24,Single,73,2,Travel Agency,Canada
2024-11-24,11,24,Double,126,3,Travel Agency,India
2024-11-24,11,24,Double,88,1,Walk-in,India
2024-11-24,11,24,Single,81,5,Online,UK
2024-11-24,11,24,Suite,235,2,Travel Agency,Japan
2024-11-24,11,24,Suite,168,2,Online,Japan
2024-11-24,11,24,Deluxe,398,1,Corporate,Japan
2024-11-24,11,24,Deluxe,213,4,Corporate,France
2024-11-24,11,24,Single,72,5,Online,Australia
2024-11-25,11,25,Single,95,5,Corporate,India
2024-11-25,11,25,Single,96,1,Travel Agency,Canada
2024-11-25,11,25,Single,88,1,Travel Agency,USA
2024-11-25,11,25,Single,80,4,Online,India
2024-11-25,11,25,Single,61,5,Walk-in,Germany
2024-11-25,11,25,Suite,260,5,Online,India
2024-11-25,11,25,Suite,176,5,Online,Japan
2024-11-25,11,25,Double,112,5,Walk-in,Japan
2024-11-25,11,25,Deluxe,234,4,Corporate,Germany
2024-11-25,11,25,Double,87,3,Travel Agency,Japan
2024-11-25,11,25,Single,73,4,Online,UK
2024-11-25,11,25,Suite,299,1,Walk-in,India
2024-11-25,11,25,Suite,165,5,Online,Canada
2024-11-25,11,25,Double,147,1,Walk-in,UK
2024-11-25,11,25,Deluxe,200,3,Walk-in,Germany
2024-11-25,11,25,Deluxe,227,4,Travel Agency,UK
2024-11-25,11,25,Suite,240,3,Walk-in,UK
2024-11-25,11,25,Suite,291,4,Corporate,India
2024-11-25,11,25,Double,136,3,Travel Agency,Japan
2024-11-25,11,25,Suite,218,3,Corporate,Canada
2024-11-26,11,26,Suite,248,4,Online,Germany
2024-11-26,11,26,Deluxe,201,1,Walk-in,Japan
2024-11-26,11,26,Single,74,2,Travel Agency,USA
2024-11-26,11,26,Double,108,2,Walk-in,Australia
2024-11-26,11,26,Single,88,4,Walk-in,Canada
2024-11-26,11,26,Single,87,5,Online,Canada
2024-11-26,11,26,Deluxe,349,4,Corporate,Australia
2024-11-26,11,26,Double,82,4,Walk-in,Canada
2024-11-26,11,26,Double,111,4,Travel Agency,USA
2024-11-26,11,26,Suite,274,4,Travel Agency,Canada
2024-11-26,11,26,Suite,207,1,Corporate,Canada
2024-11-26,11,26,Single,82,1,Corporate,India
2024-11-26,11,26,Suite,276,4,Corporate,Australia
2024-11-26,11,26,Double,120,3,Online,India
2024-11-26,11,26,Deluxe,228,2,Walk-in,France
2024-11-26,11,26,Deluxe,356,3,Walk-in,India
2024-11-26,11,26,Suite,300,4,Online,Japan
2024-11-26,11,26,Single,59,2,Online,Canada
2024-11-27,11,27,Suite,262,4,Walk-in,UK
2024-11-27,11,27,Double,121,4,Corporate,Australia
2024-11-27,11,27,Deluxe,352,4,Corporate,France
2024-11-27,11,27,Deluxe,398,5,Walk-in,Australia
2024-11-27,11,27,Double,93,3,Walk-in,Japan
2024-11-27,11,27,Deluxe,277,5,Online,UK
2024-11-27,11,27,Deluxe,302,3,Travel Agency,Canada
2024-11-27,11,27,Suite,225,3,Travel Agency,UK
2024-11-27,11,27,Suite,281,4,Travel Agency,Germany
2024-11-27,11,27,Single,71,5,Online,Australia
2024-11-27,11,27,Suite,226,2,Corporate,Japan
2024-11-27,11,27,Double,109,1,Online,India
